Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,Item_Outlet_Sales_BOXCOX,Item_Fat_Content_Regular,Item_Type_Group2,Item_Type_Group3,Item_Type_Group4,Item_Type_Group5,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Establishment_Year_1987,Outlet_Establishment_Year_1997,Outlet_Establishment_Year_1998,Outlet_Establishment_Year_1999,Outlet_Establishment_Year_2002,Outlet_Establishment_Year_2004,Outlet_Establishment_Year_2007,Outlet_Establishment_Year_2009,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Item_Visibility_SQRT
4.615,0.102407778,234.33,3,2,3961.51,60.41527468485283,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.32001215289422996
5.88,0.003606726,154.1998,2,1,1384.1982,39.44257209771721,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.06005602384440715
11.8,0.093801337,126.0704,2,3,1251.704,37.845649377941484,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3062700393443668
12.35,0.033760862,196.9426,1,3,5141.3076,67.06563924812585,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1837412909500747
11.94125,0.031131455,111.0228,2,1,3205.1612,55.480886389291896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1764410808173652
9.0,0.082177842,214.1534,2,2,1720.4272,43.1125661650021,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.2866667786821487
6.235,0.118858866,263.291,2,3,3418.883,56.94193224875996,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3447591420107667
16.75,0.105448901,156.163,1,2,782.315,31.153036433705143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.32472896544657054
17.1,0.046881328,141.3838,2,3,1685.8056,42.75630392009758,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.21652096434294762
6.825,0.078057026,154.5998,2,1,153.7998,15.4484580785399,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.27938687513911603
6.78,0.140955857,92.212,2,2,4101.328,61.26214281203656,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3754408834956577
16.0,0.107186944,181.9634,2,1,3453.5046,57.173275506141536,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.327394172214473
15.0,0.153960209,105.9938,1,2,1179.1318,36.92652264255183,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.39237763570315776
7.39,0.093160853,251.3066,2,1,1004.0264,34.55508365053343,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.30522262858444815
17.6,0.05629192,42.5454,1,3,419.454,23.95410723855174,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.23725918317317035
12.65,0.15604396,239.6538,1,3,3845.6608,59.69954667076291,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3950239992709304
17.85,0.044463491,127.102,1,3,2024.032,46.063147201887915,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.21086367871210063
11.15,0.00827301,150.4708,3,1,1956.1204,45.42813393622925,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.09095608830639101
15.7,0.030697825,42.877,1,2,1168.479,36.788702518826575,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.17520794787908453
11.94125,0.101281,55.0956,2,1,2020.0372,46.02615952045155,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3182467596064412
18.25,0.012300013,160.4894,2,2,3073.9986,54.554343501313944,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.11090542367260495
15.85,0.057313443,53.3956,1,3,1364.89,39.215889128045994,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2394022618940765
6.575,0.075625152,145.7444,2,3,3193.1768,55.39720712142491,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2750002763634975
17.75,0.030568919,177.866,2,2,2336.958,48.831487649219625,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.17483969514958553
11.94125,0.198424841,185.2924,1,3,370.1848,22.70737290862806,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4454490329992871
11.94125,0.029578726,143.5786,2,1,3756.4436,59.13926261208911,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17198466792130046
11.94125,0.213125482,44.9428,1,3,175.7712,16.400199995279248,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4616551548504576
16.7,0.120137953,181.2976,1,2,3078.6592,54.58767868533197,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.34660922232393065
10.85,0.028679894,115.1808,1,3,2109.2544,46.84175176334937,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.1693513920816714
10.0,0.099804623,113.7544,2,3,3243.7776,55.74921768814541,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3159186968192924
13.65,0.044526443,37.9532,2,1,71.9064,10.870084807299229,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2110128977100689
19.0,0.162882227,46.8718,2,1,189.0872,16.941749335504078,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.40358670320019213
9.6,0.022404493,102.499,2,2,2579.975,50.827513736101345,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.14968130477785127
12.0,0.075975642,124.1388,2,2,1486.0656,40.60743919265283,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2756367936252343
5.925,0.09644909,43.8086,1,2,312.2602,21.103112933782185,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.31056253798550787
13.0,0.041816615,254.5014,1,2,4845.0266,65.49222564070496,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2044911122763041
8.18,0.082867689,58.5588,1,2,171.7764,16.23283753493187,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.28786748513856164
12.8,0.076214289,96.541,1,2,1834.279,44.25394875496621,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.27606935541635186
19.2,0.124301968,89.7488,1,2,2082.6224,46.60055077050594,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3525648422630935
14.5,0.097201128,159.4262,1,3,2705.1454,51.81063108642184,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.31177095438799296
5.19,0.042861968,196.811,1,2,3731.809,58.98311795766968,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.20703132130187452
13.3,0.0713931,61.0536,3,1,1592.5936,41.77418563980552,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.26719487270529724
19.6,0.041256807,88.8514,3,1,2125.2336,46.985574198204304,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.20311771710020768
17.75,0.034746076,248.275,1,2,998.7,34.4790987478979,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.186402993538194
12.35,0.093441604,119.1124,2,3,3673.8844,58.61345162650967,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3056821944438374
14.35,0.017024598,109.8228,3,1,2099.9332,46.75754564057101,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.13047834303055814
6.365,0.007363189,63.2536,3,2,1225.072,37.512260175922385,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.08580902633173272
11.94125,0.014484582,143.9102,2,1,3062.0142,54.46848145401281,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12035190900023147
11.94125,0.011937183,184.7924,2,1,4442.2176,63.25505942929769,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10925741622425454
14.75,0.032862976,238.6906,3,1,4278.4308,62.30972814662126,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.1812814827829914
12.15,0.015484763,211.9928,2,3,631.1784,28.47650453765406,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1244377876691803
6.59,0.026163192,121.5098,3,1,602.549,27.926247574529167,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.16175040030862364
12.6,0.073920438,255.6356,1,3,2797.6916,52.51965073366949,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2718831329818016
11.94125,0.086352403,149.8734,1,3,445.4202,24.575089513483572,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2938577938391289
11.94125,0.03976832,83.9908,2,1,2348.9424,48.93283844097109,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.19941995888074995
11.94125,0.015950066,47.7402,2,1,1975.4286,45.61003853400581,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1262935706993828
11.94125,0.082002559,59.2588,2,1,1374.2112,39.32556686066701,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2863608894384846
7.325,0.093307668,92.7146,3,1,2006.7212,45.90254128753921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.30546303868062336
11.94125,0.143199389,175.837,1,3,352.874,22.24519678134701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3784169512587934
15.1,0.019965179,130.531,2,3,908.817,33.15737093700996,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1412981917789467
11.94125,0.116108797,164.121,2,1,6035.477,71.50041092660837,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3407474093812013
8.51,0.078339081,172.9422,3,1,1379.5376,39.38803450042263,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2798911949311732
20.35,0.031102571,257.2672,1,2,2045.3376,46.25966037333079,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.1763592101365846
17.85,0.018097419,96.9094,2,1,1332.9316,38.836314206023594,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.13452664791780103
18.25,0.078041216,258.4962,2,1,2848.9582,52.906220525572685,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.2793585796069274
17.6,0.08226356,160.492,3,1,1278.336,38.17470333860692,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.28681624779638965
10.895,0.026880159,106.428,1,3,1491.392,40.666976556502185,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.16395169715498525
11.94125,0.142589751,35.919,2,1,585.904,27.598906722140683,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.37761058115471285
14.1,0.126292985,88.6198,2,1,1133.8574,36.335374046745464,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.35537724322190356
15.15,0.012260981,131.7284,1,2,1186.4556,37.020830251602405,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.11072931409522954
17.25,0.05869048,91.612,1,1,93.212,12.28479969135739,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.24226118137250136
17.6,0.018982338,237.059,2,1,2836.308,52.81123345161522,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.13777640581754194
14.6,0.059405152,179.6976,1,3,3621.952,58.27896637126792,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.24373172136593135
10.1,0.027059264,76.467,1,2,1761.041,43.5249127277159,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.16449700301221296
10.5,0.071244438,119.2098,1,2,1325.6078,38.74854184725003,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.26691653751688
12.6,0.007455054,186.9556,1,2,3942.8676,60.300977445614755,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.08634265458045635
18.7,0.046088273,153.6682,1,3,3506.7686,57.526419057864935,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.21468179475679813
5.985,0.096185556,127.1678,2,1,3560.6984,57.88063121700277,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.31013796284879414
12.1,0.11487406,221.4114,1,3,5099.3622,66.8463371008292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.33893075989057114
13.0,0.083643716,196.0426,2,3,2570.6538,50.753139688361394,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.28921223348952585
19.2,0.022965292,181.695,2,2,2563.33,50.69458648220582,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.15154303679153325
5.78,0.014584584,146.3102,2,2,2187.153,47.536689438021405,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.12076665102585232
7.17,0.059716729,130.9968,1,2,2348.9424,48.93283844097109,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.24437006567908437
20.85,0.062224479,88.1514,1,3,1682.4766,42.72181161969687,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.24944834936314972
18.75,0.034360687,215.7218,2,3,4274.436,62.286395468977304,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1853663588680535
7.5,0.050708743,123.4072,3,1,3185.1872,55.34131356759186,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.22518601866012908
10.395,0.036957777,230.5352,3,2,4580.704,64.03776985214625,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.19224405582488108
12.8,0.023530953,223.5404,1,3,1800.3232,43.91821115343658,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.15339802149962692
11.65,0.058681957,170.4422,3,1,517.3266,26.1862408506789,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.2422435902144781
20.2,0.064728148,258.0646,3,2,5668.6212,69.73339335003146,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2544172714262929
8.71,0.120773451,186.5924,1,1,555.2772,26.981319071767036,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.34752474875899125
8.31,0.115911972,177.3028,1,2,1948.1308,45.35254002949144,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3404584732386609
19.0,0.10985775,188.8214,1,1,188.4214,16.915239490089327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33144795971615215
7.5,0.050853901,121.7072,1,2,367.5216,22.637147179481072,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.22550809519837642
6.525,0.090295708,84.6882,1,3,601.2174,27.900266565441154,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3004924425006393
11.94125,0.029084548,122.0098,1,3,361.5294,22.477986585389107,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1705419244643381
11.94125,0.026769592,77.0354,2,1,2332.2974,48.79198712182645,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1636141558667831
6.985,0.137580452,182.8608,2,3,4042.7376,60.909460673746544,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3709183899458208
11.3,0.066816565,192.2478,2,2,1356.2346,39.11363221297085,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.25848900363458405
6.115,0.01179078,189.053,2,1,948.765,33.75429535853838,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.10858535812898533
9.5,0.036921781,194.2452,2,1,782.9808,31.16408916385598,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.19215041243775668
15.7,0.122742389,134.2942,2,2,1192.4478,37.097725020249655,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.35034609887937956
16.0,0.089971292,143.2154,1,3,1701.7848,42.92128644766285,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2999521495172188
13.1,0.099186992,198.7768,2,1,3153.2288,55.116872767953396,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.314939664062817
16.85,0.036596012,90.6488,2,2,633.8416,28.52690416714976,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.19130084160818528
11.94125,0.041821227,107.628,1,3,213.056,17.860246905615924,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20450238873910495
14.85,0.016635488,157.563,1,1,312.926,21.122550694990032,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1289786338894935
18.2,0.090084098,197.211,1,2,3142.576,55.041748388342086,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.3001401306056889
11.0,0.008960445,119.1756,2,3,1696.4584,42.866398558730225,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.09465962708567999
21.1,0.162418495,64.9168,2,2,639.168,28.62731403153541,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.4030117802248465
15.2,0.056237906,110.7912,2,1,109.1912,13.219311482530623,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2371453267513404
11.94125,0.071498575,37.7506,2,1,796.9626,31.394873471797652,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2673921745302207
9.06,0.009791467,213.256,2,3,4687.232,64.63000332620517,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.09895184182217125
11.5,0.072820885,191.253,3,1,3036.048,54.28173526855463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.26985345096922514
11.15,0.073354286,66.8142,1,2,2372.9112,49.13458989518615,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2708399638162729
13.5,0.068010049,57.2562,1,2,770.3306,30.95308981806304,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.26078736357423454
15.1,0.087406863,221.8456,1,3,663.1368,29.07290263612693,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2956465169759319
8.3,0.030198228,98.2384,2,3,2167.8448,47.36587783698178,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.17377637353794675
14.15,0.024442501,196.411,2,3,2749.754,52.15422076944386,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.15634097671435981
11.94125,0.033436336,107.3912,2,1,3057.3536,54.43503483737907,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18285605267532162
8.365,0.039844429,190.1188,1,3,1904.188,44.93332605303296,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.19961069360131986
11.85,0.055805027,53.0666,2,3,512.666,26.086154771744894,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2362308764746895
19.6,0.047888606,42.277,1,2,605.878,27.99104596138736,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2188346544768447
19.0,0.065735977,189.6214,2,3,2826.321,52.73605942017019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.2563902825771679
18.25,0.076089711,212.9218,2,3,3846.9924,59.70784824475335,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.27584363505435466
19.85,0.020908608,63.5194,2,3,557.2746,27.022226092078814,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.14459809127370943
12.85,0.030678825,251.704,2,2,3542.056,57.75856308792713,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.17515371820204104
11.94125,0.111381428,106.7622,2,1,2964.1416,53.75940854678295,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3337385623508317
19.6,0.039738393,163.7526,2,1,2960.1468,53.73016296421124,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.19934490964155568
15.7,0.01903743,60.5536,2,2,490.0288,25.591883625563526,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.13797619359875093
13.3,0.06356617,151.3708,1,3,3611.2992,58.2099899997353,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.25212332299888485
10.395,0.112553853,59.022,2,1,1378.206,39.372431518714365,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.3354904663325025
10.5,0.013493914,143.7154,1,2,3119.9388,54.881587355516494,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.11616330745979989
19.35,0.118102769,224.8088,1,3,2013.3792,45.96441326734216,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3436608342537741
14.1,0.06682033,198.9084,3,1,4761.8016,65.03965649771456,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.25849628624024756
17.1,0.038816115,166.4842,1,2,1326.2736,38.7565334595224,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.1970180575480329
11.94125,0.076348933,32.8558,2,1,713.0718,29.9703684368597,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2763131068190577
20.5,0.032819637,38.9822,2,3,982.055,34.24002668420172,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.1811619082478433
15.1,0.096249842,134.4942,2,3,2119.9072,46.93770752295322,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.3102415865096103
7.905,0.010003987,250.7408,3,1,5757.8384,70.1694482029588,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.10001993301337489
18.0,0.124452048,118.5124,1,3,1303.6364,38.4834212074027,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.35277761833767174
7.84,0.154363209,50.835,1,2,599.22,27.861228599336993,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.39289083598373736
15.15,0.066551268,144.676,1,2,3954.852,60.37449229844165,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2579753244013853
15.2,0.173703549,175.8054,1,1,1050.6324,35.209618788409315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4167775773719119
19.85,0.054025644,197.2768,1,3,6503.5344,73.66147013944976,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.2324341713259907
11.94125,0.03523927,231.601,2,1,5972.226,71.20056171924908,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.18772125612194268
7.325,0.093385381,91.3146,1,3,1641.8628,42.2975822605547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.3055902174481376
5.88,0.024937792,148.4392,1,2,2087.9488,46.648942097467774,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.15791704151230798
